order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
7978,141,John Smith,265,Biography,Books,Card,13,8212,2021-04-02 22:46:27,UK,Manchester,www.tatacliq.com,71495,N,Timeout
7979,162,Joe Smith,228,Fiction,Books,UPI,35,4163,2021-09-03 15:49:53,UK,London,www.flipkart.com,25131,N,Timeout
7980,143,Mary Jane,250,Portable Charger,Electronics,Card,31,7637,2021-11-29 19:04:16,UK,Oxford,www.flipkart.com,43137,N,Invalid CVV
7981,147,Neo,251,Sticky Notes,Stationery,UPI,46,9734,2021-12-30 04:58:24,USA,New York,www.flipkart.com,85571,Y,None
7982,164,Trinity,245,Scarves,Clothing,UPI,11,3616,2021-04-04 02:19:29,UK,Manchester,www.ebay.in,82560,N,Insufficient Funds
7983,147,Joe Smith,269,Camera,Electronics,Internet Banking,15,4927,2021-04-02 13:07:18,USA,Chicago,www.amazon.com,52774,N,Invalid CVV
7984,184,John Smith,259,Paper Clips,Stationery,Wallet,22,381,2021-11-02 09:08:35,UK,Oxford,www.tatacliq.com,91812,N,Invalid CVV
7985,171,Trinity,249,Pants,Clothing,Card,24,2934,2021-02-09 22:53:40,Germany,Berlin,www.ebay.in,98979,N,Timeout
7986,103,Mary Jane,242,Glasses,Home & Kitchen,Internet Banking,14,1134,2021-06-20 05:45:14,Germany,Hamburg,www.flipkart.com,20623,Y,None
7987,102,Joe Smith,278,Pencils,Stationery,UPI,9,3576,2021-07-07 13:33:20,Australia,Brisbane,www.ebay.in,80365,N,Insufficient Funds
7988,117,Trinity,244,Non-fiction,Books,Wallet,15,1260,2021-06-25 15:23:57,Australia,Brisbane,www.amazon.com,99091,Y,None
7989,139,Neo,261,Pressure Cooker,Home & Kitchen,Card,29,5013,2021-12-15 11:14:40,UK,Oxford,www.tatacliq.com,95356,N,Invalid CVV
7990,197,Neo,283,Bluetooth Speaker,Electronics,Wallet,42,9118,2021-10-03 12:39:17,USA,New York,www.ebay.in,25705,Y,None
7991,118,Neo,216,Mixing Bowls,Home & Kitchen,UPI,33,657039,2021-11-06 10:10:58,Germany,Hamburg,www.amazon.com,84355,N,Timeout
7992,165,Trinity,237,Calculator,Stationery,Wallet,34,6099,2021-03-13 15:43:27,USA,New York,www.ebay.in,38262,N,Insufficient Funds
7993,119,Neo,270,Blender,Home & Kitchen,Internet Banking,26,4684,2021-01-30 23:51:32,India,Bengaluru,www.amazon.com,99480,Y,None
7994,136,Neo,267,Cookbooks,Books,Internet Banking,31,233,2021-08-23 08:05:45,Germany,Berlin,www.amazon.com,44936,N,Timeout
7995,170,Joe Smith,269,Swimwear,Clothing,UPI,30,2514,2021-03-02 10:21:20,Australia,Sydney,www.tatacliq.com,98494,Y,None
7996,193,Trinity,203,Bluetooth Speaker,Electronics,Internet Banking,33,3104,2021-01-01 15:20:35,Australia,Sydney,www.flipkart.com,11017,N,Invalid CVV
7997,179,Neo,222,Bluetooth Speaker,Electronics,Internet Banking,39,2204,2021-07-29 23:04:03,USA,Boston,www.tatacliq.com,92601,N,Invalid CVV
7998,129,Neo,217,Bluetooth Earbuds,Electronics,Invalid,9,9334,2021-11-01 11:56:11,USA,Boston,www.tatacliq.com,59609,Y,None
7999,130,Joe Smith,268,Pencils,Stationery,UPI,45,6539,2021-06-19 12:54:05,UK,Manchester,www.flipkart.com,96528,Y,None
8000,186,Mary Jane,231,Chopping Board,Home & Kitchen,UPI,32,8515,2021-11-08 11:05:38,UK,Manchester,www.tatacliq.com,38971,N,Invalid CVV
8001,125,Joe Smith,213,Children's Books,Books,UPI,47,2990,2021-10-15 20:51:00,USA,Chicago,www.flipkart.com,39408,N,Invalid CVV
8002,105,Neo,216,Markers,Stationery,Card,27,3385,2021-03-15 06:07:32,Australia,Brisbane,www.ebay.in,28505,N,Invalid CVV
8003,136,Joe Smith,206,File Folder,Stationery,UPI,2,3478,2021-04-08 14:21:37,UK,London,www.flipkart.com,25883,N,Insufficient Funds
8004,182,Trinity,207,Textbooks,Books,Wallet,24,8054,2021-02-07 13:27:22,USA,Boston,www.flipkart.com,84717,Y,None
8005,158,Mary Jane,240,Kitchen Towels,Home & Kitchen,UPI,11,9061,2021-02-09 23:22:41,UK,London,www.flipkart.com,37759,N,Invalid CVV
8006,130,Neo,238,Gaming Console,Electronics,Internet Banking,33,8866,2021-12-13 01:12:36,India,Indore,www.tatacliq.com,17414,Y,None
8007,136,Mary Jane,223,Letter Opener,Stationery,Card,14,5514,2021-06-14 02:53:55,USA,Chicago,www.flipkart.com,18905,Y,None
8008,146,Trinity,209,Sweaters,Clothing,Card,31,9078,2021-03-14 01:48:09,Germany,Hamburg,www.amazon.com,98033,Y,None
8009,106,Neo,238,Drone,Electronics,UPI,23,853184,2021-10-14 18:33:16,India,Mumbai,www.ebay.in,96945,N,Invalid CVV
8010,115,John Smith,225,Suits,Clothing,Wallet,39,1357,2021-03-27 07:49:44,USA,Boston,www.ebay.in,12033,N,Invalid CVV
8011,151,Joe Smith,273,Fantasy,Books,UPI,26,5008,2021-11-03 00:08:19,Germany,Berlin,www.ebay.in,24677,N,Timeout
8012,127,Joe Smith,266,Bluetooth Earbuds,Electronics,Card,12,1087,2021-07-31 00:00:02,USA,Boston,www.ebay.in,53013,N,Insufficient Funds
8013,171,John Smith,237,Young Adult,Books,Card,47,160420,2021-07-20 13:15:54,UK,London,www.ebay.in,55833,Y,None
8014,149,Joe Smith,275,Nightwear,Clothing,Card,34,3112,2021-01-01 14:47:48,India,Mumbai,www.flipkart.com,15731,Y,None
8015,159,Trinity,261,Hoodies,Clothing,UPI,18,5641,2021-06-05 23:16:01,USA,New York,www.tatacliq.com,55191,N,Timeout
8016,155,John Smith,268,Glasses,Home & Kitchen,Card,25,5354,2021-04-15 18:58:39,India,Bengaluru,www.tatacliq.com,43671,N,Insufficient Funds
8017,116,Neo,296,Mystery,Books,Internet Banking,20,8676,2021-02-21 23:16:23,Australia,Brisbane,www.ebay.in,91607,N,Insufficient Funds
8018,193,Trinity,207,Smart TV,Electronics,Internet Banking,11,6741,2021-07-08 14:53:19,UK,Manchester,www.tatacliq.com,59315,N,Timeout
8019,175,Mary Jane,230,Shoes,Clothing,Card,47,8312,2021-12-06 00:30:59,USA,New York,www.tatacliq.com,54445,N,Timeout
8020,150,Mary Jane,276,Textbooks,Books,UPI,8,2212,2021-08-09 03:27:53,India,Indore,www.ebay.in,13747,Y,None
8021,178,Trinity,259,USB Flash Drive,Electronics,Wallet,42,3675,2021-03-31 22:02:28,India,Mumbai,www.amazon.com,75626,Y,None
8022,142,John Smith,278,Pants,Clothing,Invalid,38,7378,2021-05-20 15:55:26,Germany,Hamburg,www.flipkart.com,20272,N,Insufficient Funds
8023,131,Mary Jane,215,Tablet,Electronics,Wallet,32,3818,2021-09-21 00:38:40,Australia,Sydney,www.flipkart.com,37279,N,Invalid CVV
8024,152,Neo,207,Thrillers,Books,UPI,29,5744,2021-03-19 02:12:17,Germany,Munich,www.flipkart.com,59832,Y,None
8025,124,John Smith,223,Comics,Books,Wallet,24,8164,2021-08-09 05:09:19,USA,Chicago,www.flipkart.com,26780,Y,None
8026,161,Joe Smith,279,External Hard Drive,Electronics,Wallet,49,9611,2021-12-23 21:06:44,Australia,Melbourne,www.tatacliq.com,30666,Y,None
8027,147,Mary Jane,262,Whiteboard Markers,Stationery,UPI,22,4206,2021-10-15 14:04:23,Australia,Brisbane,www.amazon.com,98309,Y,None
8028,109,Trinity,227,Shoes,Clothing,UPI,21,9849,2021-10-24 18:39:50,India,Indore,www.ebay.in,18711,N,Invalid CVV
8029,160,John Smith,291,Cutlery,Home & Kitchen,UPI,22,2553,2021-09-14 20:21:24,USA,New York,www.flipkart.com,69897,N,Insufficient Funds
8030,124,Mary Jane,291,Classics,Books,Wallet,6,4099,2021-12-22 06:55:54,USA,Chicago,www.amazon.com,89410,Y,None
8031,158,John Smith,295,Pencil Sharpener,Stationery,Wallet,46,8466,2021-04-07 00:52:11,Germany,Berlin,www.ebay.in,46054,N,Invalid CVV
8032,107,Neo,283,Drone,Electronics,UPI,2,1358,2021-03-03 21:10:53,USA,Chicago,www.flipkart.com,33650,Y,None
8033,102,Mary Jane,287,Fiction,Books,Card,50,1727,2021-03-25 16:19:19,India,Bengaluru,www.flipkart.com,26725,Y,None
8034,149,Mary Jane,216,Shoes,Clothing,UPI,26,5473,2021-02-13 19:56:23,India,Indore,www.amazon.com,53647,Y,None
8035,156,Trinity,297,Socks,Clothing,Card,31,933,2021-10-11 22:15:14,India,Indore,www.flipkart.com,94624,N,Invalid CVV
8036,164,Trinity,292,Cutlery,Home & Kitchen,Card,34,6684,2021-11-27 03:46:08,India,Indore,www.ebay.in,81519,N,Timeout
8037,115,Mary Jane,292,Cookbooks,Books,Wallet,8,6631,2021-03-02 09:33:11,USA,New York,www.tatacliq.com,88046,N,Timeout
8038,184,Mary Jane,246,Scarves,Clothing,Invalid,3,3436,2021-02-24 06:13:14,UK,London,www.ebay.in,59243,N,Timeout
8039,126,Mary Jane,215,Fantasy,Books,Wallet,8,7096,2021-04-09 19:18:40,UK,Manchester,www.amazon.com,90920,Y,None
8040,151,Trinity,206,Cookbooks,Books,Card,33,8345,2021-01-24 22:49:59,Australia,Brisbane,www.amazon.com,37491,Y,None
8041,179,Trinity,225,Whiteboard Markers,Stationery,Internet Banking,35,8995,2021-11-26 04:35:26,USA,Chicago,www.amazon.com,91535,N,Insufficient Funds
8042,112,Joe Smith,271,Toaster,Home & Kitchen,Internet Banking,2,3625,2021-12-16 09:23:34,Australia,Brisbane,www.flipkart.com,66133,Y,None
8043,140,Mary Jane,212,Skirts,Clothing,Card,2,3610,2021-05-03 14:21:03,Germany,Munich,www.amazon.com,55864,Y,None
8044,182,Mary Jane,255,Cutlery,Home & Kitchen,Internet Banking,31,6453,2021-09-28 17:17:14,USA,Boston,www.tatacliq.com,47461,Y,None
8045,171,Neo,243,VR Headset,Electronics,UPI,44,4082,2021-07-01 00:30:09,Germany,Berlin,www.amazon.com,57332,N,Timeout
8046,109,Unknown Customer,223,Shorts,Clothing,Wallet,50,1581,2021-01-11 01:37:48,India,Indore,www.amazon.com,19612,Y,None
8047,148,John Smith,285,Letter Opener,Stationery,Card,24,8914,2021-07-28 05:51:39,Germany,Munich,www.tatacliq.com,15342,Y,None
8048,176,John Smith,298,Comics,Books,UPI,21,3653,2021-02-20 16:05:35,UK,Manchester,www.amazon.com,14446,Y,None
8049,153,Trinity,207,Camera,Electronics,Internet Banking,30,62,2021-05-19 15:07:35,UK,Manchester,www.tatacliq.com,11472,Y,None
8050,179,Joe Smith,232,Laptop,Electronics,Internet Banking,47,2494,2021-09-07 23:48:38,UK,London,www.flipkart.com,30357,N,Insufficient Funds
8051,164,Mary Jane,268,Home Theater System,Electronics,Internet Banking,3,2763,2021-02-19 00:44:48,USA,Chicago,www.amazon.com,86987,N,Insufficient Funds
8052,132,Joe Smith,226,Sweaters,Clothing,Wallet,24,4843,2021-05-26 00:58:24,UK,Manchester,www.flipkart.com,96607,Y,None
8053,125,Unknown Customer,211,Comics,Books,UPI,20,575,2021-10-06 02:42:26,UK,Oxford,www.tatacliq.com,56562,Y,None
8054,131,John Smith,219,Sweaters,Clothing,Card,26,5841,2021-11-28 01:09:16,Germany,Hamburg,www.tatacliq.com,90874,N,Timeout
8055,163,Unknown Customer,259,Bluetooth Speaker,Electronics,Internet Banking,18,7093,2021-06-22 06:59:47,India,Bengaluru,www.ebay.in,88582,Y,None
8056,146,Trinity,237,Paper Clips,Stationery,Card,50,5308,2021-10-19 15:58:37,Germany,Hamburg,www.flipkart.com,18840,Y,None
8057,114,Joe Smith,292,Highlighters,Stationery,Card,34,4918,2021-06-10 15:56:05,USA,New York,www.amazon.com,23468,N,Timeout
8058,127,Neo,232,Laptop,Electronics,UPI,17,4434,2021-07-16 08:36:58,Germany,Hamburg,www.flipkart.com,60610,N,Insufficient Funds
8059,166,Neo,299,Mixing Bowls,Home & Kitchen,Wallet,41,5666,2021-05-07 00:56:13,USA,Boston,www.ebay.in,35965,N,Invalid CVV
8060,196,Neo,202,T-Shirts,Clothing,UPI,35,3838,2021-07-02 22:58:01,Australia,Sydney,www.ebay.in,47931,N,Timeout
8061,154,John Smith,266,Mixing Bowls,Home & Kitchen,Card,18,3151,2021-09-24 08:52:10,Australia,Brisbane,www.amazon.com,20722,Y,None
8062,133,Trinity,277,Smartwatch,Electronics,Wallet,11,2864,2021-04-20 14:32:05,Germany,Munich,www.ebay.in,51330,Y,None
8063,109,Neo,266,Toaster,Home & Kitchen,Internet Banking,39,7991,2021-04-11 17:34:34,USA,Boston,www.amazon.com,70092,N,Insufficient Funds
8064,166,Mary Jane,228,Highlighters,Stationery,Internet Banking,33,1751,2021-05-12 03:09:27,Germany,Munich,www.amazon.com,99690,Y,None
8065,158,Joe Smith,285,Smartphone,Electronics,Card,42,6053,2021-09-04 15:48:54,India,Bengaluru,www.flipkart.com,13605,N,Invalid CVV
8066,151,John Smith,284,Camera,Electronics,Card,30,5983,2021-01-20 18:24:39,USA,Boston,www.flipkart.com,28208,N,Insufficient Funds
8067,139,John Smith,268,Sticky Notes,Stationery,Wallet,20,411,2021-10-22 21:36:55,India,Bengaluru,www.ebay.in,65090,N,Insufficient Funds
8068,167,Unknown Customer,202,Pants,Clothing,Card,21,5155,2021-05-24 18:03:39,Germany,Munich,www.ebay.in,38385,N,Timeout
8069,177,John Smith,261,Pressure Cooker,Home & Kitchen,UPI,11,4310,2021-12-16 20:23:00,Australia,Brisbane,www.flipkart.com,97864,Y,None
8070,105,Neo,222,Wireless Router,Electronics,UPI,5,299,2021-10-02 19:15:18,Australia,Melbourne,www.amazon.com,45872,N,Invalid CVV
8071,195,Trinity,236,Stapler,Stationery,Card,19,6976,2021-11-20 15:21:19,USA,Chicago,www.tatacliq.com,77109,N,Invalid CVV
8072,120,Mary Jane,299,Skirts,Clothing,UPI,41,277,2021-01-02 07:44:45,USA,Boston,www.tatacliq.com,11379,Y,None
8073,107,Trinity,226,Sweaters,Clothing,Wallet,15,1814,2021-06-27 19:57:15,USA,Boston,www.amazon.com,51435,Y,None
8074,133,Joe Smith,214,USB Flash Drive,Electronics,Wallet,45,1644,2021-11-04 02:01:38,Germany,Berlin,www.amazon.com,92569,N,Timeout
8075,148,Trinity,210,Projector,Electronics,UPI,9,4851,2021-07-06 00:49:36,Australia,Melbourne,www.flipkart.com,63131,Y,None
8076,147,Trinity,284,Spatulas,Home & Kitchen,Internet Banking,10,3514,2021-03-01 04:39:34,Germany,Munich,www.tatacliq.com,74745,Y,None
8077,192,Mary Jane,222,Projector,Electronics,Internet Banking,2,6105,2021-12-28 12:59:08,Australia,Sydney,www.ebay.in,51660,Y,None
8078,137,Joe Smith,232,Historical Fiction,Books,Wallet,40,5308,2021-06-02 13:16:40,UK,Oxford,www.ebay.in,11679,N,Timeout
8079,137,Mary Jane,252,Fiction,Books,Card,43,8577,2021-05-11 11:59:00,Germany,Munich,www.flipkart.com,73942,Y,None
8080,105,Joe Smith,273,Graphic Novels,Books,UPI,17,5668,2021-10-06 01:50:20,Australia,Melbourne,www.flipkart.com,40308,N,Timeout
8081,124,Trinity,269,Children's Books,Books,Wallet,50,5547,2021-11-24 13:52:52,USA,Boston,www.tatacliq.com,92635,Y,None
8082,167,Neo,283,Socks,Clothing,Internet Banking,31,774,2021-02-01 19:42:36,India,Indore,www.amazon.com,16165,N,Timeout
8083,126,Trinity,211,Classics,Books,Wallet,5,2646,2021-06-26 16:33:26,UK,Manchester,www.amazon.com,67439,Y,None
8084,131,Neo,212,Jackets,Clothing,UPI,42,3241,2021-05-19 10:01:17,USA,Boston,www.amazon.com,36733,Y,None
8085,163,Joe Smith,213,Plates,Home & Kitchen,Internet Banking,29,8697,2021-05-12 19:03:42,UK,Manchester,www.flipkart.com,24828,Y,None
8086,157,John Smith,201,Horror,Books,Wallet,41,2012,2021-11-23 04:43:54,UK,Oxford,www.amazon.com,96313,N,Insufficient Funds
8087,113,Joe Smith,300,Chopping Board,Home & Kitchen,UPI,16,246,2021-12-25 19:08:37,USA,Boston,www.flipkart.com,92937,Y,None
8088,168,John Smith,222,Whiteboard Markers,Stationery,Card,8,9758,2021-01-16 05:19:13,USA,Chicago,www.tatacliq.com,10046,N,Timeout
8089,120,Mary Jane,286,Non-fiction,Books,Card,20,1264,2021-06-28 20:24:09,Australia,Brisbane,www.amazon.com,30908,Y,None
8090,194,Neo,257,Paper Clips,Stationery,Card,10,2142,2021-09-23 02:20:29,Australia,Melbourne,www.flipkart.com,90986,N,Invalid CVV
8091,105,Trinity,234,Biography,Books,UPI,33,179,2021-10-12 08:14:27,India,Mumbai,www.ebay.in,87991,Y,None
8092,179,John Smith,268,Sportswear,Clothing,Card,50,7993,2021-08-18 12:23:48,Germany,Munich,www.ebay.in,39579,N,Insufficient Funds
8093,160,Trinity,222,Gaming Console,Electronics,Wallet,12,8137,2021-04-30 15:42:31,Australia,Brisbane,www.flipkart.com,66622,N,Insufficient Funds
8094,135,Neo,208,Mystery,Books,Card,36,3192,2021-06-01 05:41:34,Australia,Sydney,www.amazon.com,41518,N,Insufficient Funds
8095,190,Joe Smith,258,Whiteboard Markers,Stationery,Wallet,47,4861,2021-02-28 18:58:48,Germany,Munich,www.tatacliq.com,65872,Y,None
8096,175,Trinity,214,Letter Opener,Stationery,Wallet,50,1534,2021-11-15 00:49:25,Australia,Melbourne,www.ebay.in,11468,Y,None
8097,113,Neo,294,Laptop,Electronics,Wallet,7,6621,2021-12-29 19:43:24,Australia,Brisbane,www.tatacliq.com,85360,N,Insufficient Funds
8098,153,John Smith,218,USB Flash Drive,Electronics,Wallet,50,7409,2021-07-04 19:17:25,UK,London,www.ebay.in,94158,Y,None
8099,104,John Smith,203,Oven Mitts,Home & Kitchen,Card,16,1081,2021-12-30 22:22:55,Germany,Munich,www.flipkart.com,67590,Y,None
8100,143,Joe Smith,239,Food Storage Containers,Home & Kitchen,UPI,37,3236,2021-10-18 07:53:50,Germany,Berlin,www.flipkart.com,72845,Y,None
8101,193,Joe Smith,251,USB Flash Drive,Electronics,UPI,6,5230,2021-04-17 05:20:35,UK,Manchester,www.flipkart.com,45428,N,Timeout
8102,198,Neo,273,Home Theater System,Electronics,Invalid,12,5062,2021-02-02 02:31:38,Australia,Brisbane,www.tatacliq.com,73739,N,Insufficient Funds
8103,180,John Smith,291,Coffee Maker,Home & Kitchen,Invalid,9,2859,2021-12-10 04:16:25,USA,Chicago,www.ebay.in,49147,Y,None
8104,182,Trinity,237,Mugs,Home & Kitchen,Invalid,6,5828,2021-11-01 05:06:02,Australia,Melbourne,www.flipkart.com,13483,Y,None
8105,179,Neo,213,Sweaters,Clothing,Invalid,3,7283,2021-12-26 21:42:26,Germany,Munich,www.amazon.com,67408,N,Timeout
8106,151,John Smith,202,Cookware,Home & Kitchen,Internet Banking,3,3642,2021-10-05 09:19:45,India,Mumbai,www.flipkart.com,49443,N,Invalid CVV
8107,113,Trinity,203,Thrillers,Books,Wallet,38,9105,2021-03-02 16:43:27,UK,London,www.amazon.com,34170,N,Invalid CVV
8108,180,Mary Jane,205,Calculator,Stationery,Card,38,5323,2021-08-12 08:26:36,Australia,Melbourne,www.flipkart.com,29632,N,Insufficient Funds
8109,178,John Smith,290,T-Shirts,Clothing,Wallet,6,4699,2021-12-20 06:17:54,India,Bengaluru,www.tatacliq.com,86537,Y,None
8110,182,Trinity,261,Classics,Books,Wallet,21,389607,2021-04-03 22:49:44,Germany,Munich,www.ebay.in,51497,N,Invalid CVV
8111,180,Unknown Customer,291,Poetry,Books,Card,26,8980,2021-08-25 21:14:04,UK,London,www.tatacliq.com,22385,Y,None
8112,112,Neo,211,Swimwear,Clothing,Wallet,50,2687,2021-05-29 22:58:14,Australia,Brisbane,www.flipkart.com,89045,N,Timeout
8113,130,John Smith,255,Sportswear,Clothing,UPI,25,897,2021-12-26 13:13:05,India,Bengaluru,www.amazon.com,79818,Y,None
8114,151,Trinity,250,Pens,Stationery,UPI,44,2739,2021-11-21 00:46:01,India,Indore,www.ebay.in,41789,Y,None
8115,103,Trinity,260,Glue Stick,Stationery,UPI,32,976,2021-10-27 10:09:25,UK,Oxford,www.amazon.com,62408,Y,None
8116,111,Joe Smith,203,Monitor,Electronics,Internet Banking,20,2823,2021-09-12 22:59:09,Germany,Berlin,www.ebay.in,55082,Y,None
8117,106,Joe Smith,267,File Folder,Stationery,Internet Banking,45,2852,2021-07-23 03:39:53,Germany,Munich,www.flipkart.com,58208,N,Insufficient Funds
8118,126,Joe Smith,248,Sweaters,Clothing,UPI,31,6641,2021-08-24 10:44:24,Germany,Berlin,www.flipkart.com,57049,N,Timeout
8119,178,Trinity,267,Smart TV,Electronics,Wallet,13,2493,2021-11-10 00:58:00,UK,Manchester,www.amazon.com,45507,Y,None
8120,172,Unknown Customer,275,Pencil Sharpener,Stationery,UPI,16,3321,2021-05-31 11:28:31,UK,Oxford,www.tatacliq.com,18364,N,Timeout
8121,189,Mary Jane,210,Spatulas,Home & Kitchen,Wallet,35,6871,2021-12-22 05:43:25,Germany,Hamburg,www.flipkart.com,31417,N,Invalid CVV
8122,190,Trinity,265,Measuring Cups,Home & Kitchen,UPI,2,1125,2021-11-17 19:34:41,USA,New York,www.tatacliq.com,14517,N,Timeout
8123,123,Joe Smith,222,Pens,Stationery,UPI,10,3723,2021-05-09 09:00:54,USA,New York,www.tatacliq.com,57132,N,Insufficient Funds
8124,176,Trinity,207,Notebook,Stationery,Invalid,35,5927,2021-12-02 02:30:05,UK,Manchester,www.flipkart.com,93230,Y,None
8125,146,Mary Jane,217,Fantasy,Books,Card,48,5274,2021-06-25 05:40:25,India,Bengaluru,www.tatacliq.com,19167,Y,None
8126,148,Trinity,274,Notebook,Stationery,UPI,29,412523,2021-10-24 20:28:55,Germany,Hamburg,www.tatacliq.com,36834,Y,None
8127,134,Mary Jane,244,Historical Fiction,Books,Internet Banking,31,5808,2021-07-30 22:41:34,USA,Chicago,www.tatacliq.com,79190,N,Timeout
8128,138,Mary Jane,240,VR Headset,Electronics,Wallet,12,3269,2021-10-10 12:11:46,USA,New York,www.tatacliq.com,14404,Y,None
8129,176,Trinity,212,Shoes,Clothing,Internet Banking,43,4947,2021-07-12 18:09:23,UK,London,www.amazon.com,11871,Y,None
8130,152,Joe Smith,235,Paper Cutter,Stationery,UPI,32,3438,2021-04-19 23:22:44,Australia,Melbourne,www.tatacliq.com,34132,Y,None
8131,121,Mary Jane,231,Horror,Books,Internet Banking,24,3690,2021-01-29 14:42:32,Australia,Brisbane,www.flipkart.com,33734,N,Timeout
8132,103,Mary Jane,258,T-Shirts,Clothing,Card,48,4554,2021-01-23 09:24:50,India,Mumbai,www.tatacliq.com,91455,N,Timeout
8133,194,Mary Jane,267,Laptop,Electronics,Internet Banking,46,3561,2021-11-13 09:48:23,Germany,Munich,www.tatacliq.com,44031,Y,None
8134,189,John Smith,266,Cutlery,Home & Kitchen,Card,41,3647,2021-09-19 16:36:11,USA,Boston,www.tatacliq.com,56057,Y,None
8135,153,Joe Smith,227,External Hard Drive,Electronics,Wallet,34,6050,2021-10-19 08:30:00,Australia,Brisbane,www.tatacliq.com,91660,N,Invalid CVV
8136,127,Trinity,242,Textbooks,Books,Card,27,5952,2021-08-17 07:36:44,India,Mumbai,www.amazon.com,12653,N,Insufficient Funds
8137,191,Mary Jane,226,Wireless Router,Electronics,Internet Banking,21,9780,2021-05-29 20:53:32,India,Mumbai,www.amazon.com,97678,Y,None
8138,182,Joe Smith,229,Mystery,Books,Internet Banking,48,5676,2021-03-26 22:57:18,India,Indore,www.ebay.in,75433,N,Timeout
8139,109,Joe Smith,276,Spatulas,Home & Kitchen,UPI,15,384852,2021-07-01 07:53:23,India,Indore,www.flipkart.com,31073,Y,None
8140,156,Unknown Customer,212,Notebook,Stationery,Internet Banking,23,4698,2021-09-20 14:09:14,UK,Manchester,www.flipkart.com,46448,Y,None
8141,120,Joe Smith,291,Travel Books,Books,UPI,5,8574,2021-10-27 02:14:29,Germany,Munich,www.amazon.com,91623,Y,None
8142,167,Mary Jane,217,Wireless Router,Electronics,UPI,27,8684,2021-12-04 19:51:00,USA,Chicago,www.flipkart.com,36255,Y,None
8143,117,Trinity,268,Non-fiction,Books,Wallet,34,6104,2021-08-25 00:39:36,USA,New York,www.amazon.com,61410,N,Insufficient Funds
8144,200,Trinity,207,Underwear,Clothing,Internet Banking,32,2187,2021-11-17 19:26:50,Australia,Brisbane,www.tatacliq.com,71919,N,Invalid CVV
8145,100,Trinity,263,Blender,Home & Kitchen,Card,19,933,2021-07-03 14:06:46,Australia,Melbourne,www.flipkart.com,93080,N,Timeout
8146,199,Joe Smith,231,Suits,Clothing,Invalid,45,1268,2021-12-16 11:57:56,Australia,Sydney,www.flipkart.com,98168,N,Timeout
8147,189,Mary Jane,295,Tablet,Electronics,Internet Banking,41,3032,2021-03-10 08:46:17,Germany,Hamburg,www.tatacliq.com,35711,Y,None
8148,101,Neo,274,Notebook,Stationery,Wallet,23,5740,2021-07-19 20:26:28,Germany,Berlin,www.amazon.com,61685,N,Insufficient Funds
8149,197,Trinity,274,Camera,Electronics,UPI,7,9865,2021-07-27 22:38:17,UK,Manchester,www.ebay.in,61681,N,Insufficient Funds
8150,182,Unknown Customer,211,Chopping Board,Home & Kitchen,Card,48,7175,2021-12-10 03:12:36,Australia,Sydney,www.flipkart.com,24269,N,Timeout
8151,185,Joe Smith,266,File Folder,Stationery,UPI,8,2686,2021-01-08 18:13:34,UK,Oxford,www.amazon.com,57373,N,Timeout
8152,195,Mary Jane,284,Fiction,Books,UPI,10,8653,2021-06-24 21:49:12,Australia,Sydney,www.flipkart.com,64095,Y,None
8153,180,Joe Smith,281,Hats,Clothing,Card,42,6785,2021-12-01 09:14:46,UK,Oxford,www.tatacliq.com,33100,Y,None
8154,134,Mary Jane,279,Pencil Sharpener,Stationery,Internet Banking,39,2025,2021-04-30 12:15:14,Australia,Brisbane,www.amazon.com,85736,Y,None
8155,200,Trinity,286,Pens,Stationery,Wallet,20,7983,2021-08-29 10:59:53,Australia,Brisbane,www.ebay.in,79615,Y,None
8156,171,Neo,216,Sweaters,Clothing,Card,36,2109,2021-07-18 16:32:10,India,Bengaluru,www.amazon.com,74180,N,Invalid CVV
8157,168,Unknown Customer,269,Textbooks,Books,UPI,30,7552,2021-03-12 00:22:30,Australia,Brisbane,www.ebay.in,98763,Y,None
8158,101,Joe Smith,202,Young Adult,Books,Card,24,265,2021-07-08 00:28:51,UK,London,www.amazon.com,81150,Y,None
8159,195,Trinity,235,Scarves,Clothing,Wallet,47,9251,2021-07-20 10:39:18,India,Bengaluru,www.tatacliq.com,92202,N,Insufficient Funds
8160,190,Mary Jane,280,Horror,Books,UPI,48,9406,2021-07-16 01:23:03,USA,Boston,www.amazon.com,16333,Y,None
8161,186,John Smith,226,Children's Books,Books,Card,6,2759,2021-01-10 03:24:14,Australia,Sydney,www.flipkart.com,33498,Y,None
8162,186,Joe Smith,214,Non-fiction,Books,UPI,3,2084,2021-02-23 20:25:13,Germany,Hamburg,www.flipkart.com,89955,Y,None
8163,133,Joe Smith,245,Highlighters,Stationery,Internet Banking,38,5096,2021-08-11 22:18:56,India,Bengaluru,www.tatacliq.com,63869,Y,None
8164,170,Mary Jane,212,Headphones,Electronics,Card,8,7684,2021-01-20 20:56:24,USA,New York,www.flipkart.com,83032,N,Timeout
8165,165,Trinity,210,Sticky Notes,Stationery,UPI,23,9992,2021-04-07 00:35:23,USA,New York,www.amazon.com,81917,Y,None
8166,158,Neo,202,Swimwear,Clothing,Internet Banking,38,4185,2021-06-21 00:35:40,Germany,Berlin,www.tatacliq.com,92733,Y,None
